trans_id,time,subtotal,tip,total
B459-8927,11:47 AM,,,
B684-3887,2:09 AM,,,
B278-5729,2:01 PM,,,
B166-6814,11:00 AM,,,
B121-7937,4:05 AM,,,
B877-0300,7:13 AM,,,
B918-0676,2:24 AM,,,
B992-5017,4:10 AM,,,
B636-9803,5:07 AM,,,
B878-6343,7:52 AM,,,
B225-6758,2:33 PM,,,
B254-0842,5:59 AM,,,
B866-3127,4:40 AM,,,
B963-4570,4:09 PM,,,
B828-6826,4:38 PM,,,
B175-0340,12:21 PM,,,
B138-8352,10:40 AM,,,
B435-5456,12:48 PM,,,
B589-6732,5:28 AM,,,
B036-7163,12:47 PM,,,
B747-2348,8:46 AM,,,
B573-6618,10:36 AM,,,
B321-8029,4:23 PM,,,
B738-0510,2:07 AM,,,
B187-6268,12:06 PM,,,
B305-1988,4:53 AM,,,
B529-7683,11:57 AM,,,
B016-3455,3:35 PM,,,
B124-9594,9:45 AM,,,
B842-5152,10:03 AM,,,
B512-4326,2:00 PM,,,
B542-1825,3:58 AM,,,
B738-9707,7:50 AM,,,
B034-7068,3:06 PM,,,
B223-1879,12:48 PM,,,
B596-8402,3:37 PM,,,
B718-0909,4:41 AM,,,
B227-1652,3:34 AM,,,
B771-7367,1:41 PM,,,
B524-5010,3:33 AM,,,
B821-9724,2:25 AM,,,
B979-7897,10:33 AM,,,
B540-7417,7:25 AM,,,
B503-1431,10:51 AM,,,
B415-7966,11:55 AM,,,
B854-8165,2:23 PM,,,
B032-3265,2:43 PM,,,
B129-0276,12:44 PM,,,
B693-6684,8:08 AM,,,
B064-0580,10:31 AM,,,
B383-5186,1:29 PM,,,
B792-3411,6:15 AM,,,
B009-0204,9:56 AM,,,
B866-0198,4:58 PM,,,
B044-3137,11:58 AM,,,
B008-4185,11:35 AM,,,
B875-9348,3:25 AM,,,
B110-1063,2:12 AM,,,
B688-0042,4:29 AM,,,
B758-0773,3:47 AM,,,
B101-1364,12:59 PM,,,
B504-9825,2:11 PM,,,
B181-1122,1:18 PM,,,
B643-4680,4:39 AM,,,
B773-3125,1:01 PM,,,
B438-3105,10:22 AM,,,
B320-5743,11:10 AM,,,
B790-1073,8:17 AM,,,
B624-9854,3:00 AM,,,
B640-6165,9:19 AM,,,
B176-2605,11:59 AM,,,
B589-2216,5:35 AM,,,
B219-8798,9:14 AM,,,
B795-0388,8:23 AM,,,
B188-7082,1:01 PM,,,
B632-7698,9:45 AM,,,
B679-7208,4:25 AM,,,
B712-2925,1:49 PM,,,
B083-3122,9:58 AM,,,
B719-5970,10:10 AM,,,
B526-8015,3:54 PM,,,
B554-9955,3:32 PM,,,
B573-1262,8:09 AM,,,
B637-6449,3:17 AM,,,
B582-5071,4:06 PM,,,
B806-5053,3:16 PM,,,
B385-3834,6:46 AM,,,
B978-5360,2:02 AM,,,
B694-1861,2:13 PM,,,
B922-5156,7:06 AM,,,
B931-3476,2:17 PM,,,
B790-9087,2:15 PM,,,
B168-0415,2:41 PM,,,
B538-8469,6:27 AM,,,
B079-3697,6:58 AM,,,
B563-4639,4:58 AM,,,
B379-2411,9:37 AM,,,
B458-8704,6:34 AM,,,
B611-6385,8:10 AM,,,
B149-4160,4:00 PM,,,
B601-1492,3:33 AM,,,
B438-8455,4:10 AM,,,
B642-3316,12:02 PM,,,
B762-1444,8:15 AM,,,
B181-8980,8:34 AM,,,
B021-0562,6:25 AM,,,
B479-9425,7:11 AM,,,
B861-6613,10:38 AM,,,
B981-8870,4:38 PM,,,
B014-6988,6:07 AM,,,
B073-4088,7:28 AM,,,
B946-1373,7:18 AM,,,
B629-4363,3:56 AM,,,
B734-2084,10:19 AM,,,
B748-0506,2:26 PM,,,
B991-3016,4:00 PM,,,
B442-0140,10:02 AM,,,
B893-2026,11:00 AM,,,
B151-3848,7:09 AM,,,
B318-5107,9:07 AM,,,
B433-7211,11:01 AM,,,
B091-2852,3:28 AM,,,
B707-1205,7:10 AM,,,
B917-3474,1:45 PM,,,
B458-2601,11:21 AM,,,
B470-4876,4:54 PM,,,
B415-5678,4:04 AM,,,
B508-8731,9:38 AM,,,
B328-2150,3:14 AM,,,
B294-1768,12:57 PM,,,
B690-8419,7:52 AM,,,
B941-2254,7:21 AM,,,
B813-9304,4:31 AM,,,
B204-5547,11:38 AM,,,
B862-9531,2:47 PM,,,
B869-9965,11:00 AM,,,
B063-1939,2:48 AM,,,
B227-0209,1:03 PM,,,
B533-0812,8:20 AM,,,
B649-8410,10:35 AM,,,
B068-8100,2:28 AM,,,
B915-3879,7:04 AM,,,
B302-7676,3:44 AM,,,
B906-8760,12:24 PM,,,
B626-1953,7:39 AM,,,
B184-2437,11:10 AM,,,
B808-2772,12:33 PM,,,
B974-8264,12:54 PM,,,
B837-7755,2:37 AM,,,
B954-5013,5:21 AM,,,
B630-8761,1:41 PM,,,
B006-0176,1:42 PM,,,
B410-4974,3:50 AM,,,
B137-5308,1:07 PM,,,
B290-6822,5:45 AM,,,
B265-3862,2:20 AM,,,
B207-1348,10:33 AM,,,
B796-1116,6:42 AM,,,
B268-9705,12:40 PM,,,
B868-1425,12:13 PM,,,
B860-2010,3:32 PM,,,
B729-6898,7:05 AM,,,
B720-3483,5:10 AM,,,
B212-3277,3:48 PM,,,
B662-2393,9:08 AM,,,
B780-7588,7:41 AM,,,
B799-1335,9:48 AM,,,
B871-0923,3:32 AM,,,
B565-0888,6:14 AM,,,
B710-4437,11:15 AM,,,
B051-5539,1:29 PM,,,
B572-4400,2:38 AM,,,
B483-0761,2:05 AM,,,
B979-8366,1:18 PM,,,
B343-8754,6:01 AM,,,
B272-3513,1:28 PM,,,
B290-4351,2:27 PM,,,
B304-0122,7:48 AM,,,
B617-9621,2:16 PM,,,
B774-7823,2:02 PM,,,
B455-7191,8:13 AM,,,
B973-8987,2:57 AM,,,
B484-5146,3:01 PM,,,
B736-5412,3:04 PM,,,
B661-0022,11:18 AM,,,
B692-5842,2:12 PM,,,
B737-6603,2:44 PM,,,
B605-2788,8:24 AM,,,
B784-2471,6:18 AM,,,
B845-9542,2:34 PM,,,
B645-7363,10:20 AM,,,
B689-9109,11:18 AM,,,
B686-4423,12:19 PM,,,
B407-3510,12:32 PM,,,
B098-6057,12:44 PM,,,
B819-8279,1:00 PM,,,
B968-1653,11:24 AM,,,
B854-9783,2:33 PM,,,
B994-7603,3:41 AM,,,
B815-8766,7:11 AM,,,
B090-5145,1:05 PM,,,
B622-4367,3:07 PM,,,
B661-0379,4:30 AM,,,
B222-8270,1:24 PM,,,
B407-8325,2:28 PM,,,
B341-7029,7:22 AM,,,
B735-1386,5:34 AM,,,
B211-6432,11:38 AM,,,
B465-0270,2:54 AM,,,
B340-6574,7:18 AM,,,
B510-6368,11:05 AM,,,
B109-4605,9:53 AM,,,
B381-6468,12:58 PM,,,
B992-4430,2:17 PM,,,
B981-0845,12:10 PM,,,
B302-6896,2:55 PM,,,
B115-3059,4:03 PM,,,
B627-8181,4:58 AM,,,
B772-1879,7:15 AM,,,
B423-3066,6:17 AM,,,
B620-6400,2:04 AM,,,
B830-0206,6:15 AM,,,
B342-5760,3:28 AM,,,
B167-7347,10:47 AM,,,
B831-1575,3:42 PM,,,
B360-9594,5:14 AM,,,
B158-2650,2:16 AM,,,
B318-9570,1:56 PM,,,
B762-5218,4:42 AM,,,
B619-3666,4:23 AM,,,
B666-8024,4:29 PM,,,
B282-4785,6:19 AM,,,
B083-6853,8:58 AM,,,
B078-9543,7:29 AM,,,
B971-8140,3:38 AM,,,
B508-1827,1:33 PM,,,
B137-8058,4:31 AM,,,
B535-2862,3:56 AM,,,
B401-1296,6:30 AM,,,
B510-1951,7:23 AM,,,
B584-7022,2:25 PM,,,
B781-6810,2:21 PM,,,
B206-0126,12:50 PM,,,
B304-7368,11:48 AM,,,
B381-6207,9:05 AM,,,
B334-6942,2:44 PM,,,
B212-2931,8:25 AM,,,
B722-2683,10:53 AM,,,
B083-3990,1:36 PM,,,
B657-4269,9:57 AM,,,
B551-6657,2:27 AM,,,
B573-4792,10:42 AM,,,
B492-2284,5:06 AM,,,
B082-9825,10:03 AM,,,
B697-8558,7:09 AM,,,
B662-2839,12:39 PM,,,
B474-6388,3:49 AM,,,
B437-7561,3:26 AM,,,
B564-7578,4:08 AM,,,
B196-4053,1:12 PM,,,
B669-2560,9:28 AM,,,
B844-8698,3:36 AM,,,
B100-8254,3:35 PM,,,
B267-9616,11:21 AM,,,
B815-5876,5:17 AM,,,
B464-3492,11:50 AM,,,
B207-5166,11:04 AM,,,
B822-6316,11:40 AM,,,
B494-9194,4:35 PM,,,
B559-1608,4:54 AM,,,
B112-1400,11:55 AM,,,
B545-5803,1:09 PM,,,
B549-5563,10:41 AM,,,
B655-9577,12:01 PM,,,
B425-8234,7:29 AM,,,
B614-2276,2:58 AM,,,
B116-6577,2:43 AM,,,
B784-7431,3:04 AM,,,
B219-6382,3:57 PM,,,
B721-5733,3:43 PM,,,
B286-4801,2:56 PM,,,
B530-7174,1:22 PM,,,
B287-4415,9:00 AM,,,
B176-8513,3:33 AM,,,
B896-3072,2:57 AM,,,
B939-4281,9:16 AM,,,
B440-6273,4:02 AM,,,
B098-2228,3:18 PM,,,
B354-4976,3:42 PM,,,
B272-8280,2:25 AM,,,
B993-6076,10:36 AM,,,
B655-0917,10:19 AM,,,
B066-0643,7:02 AM,,,
B441-2481,5:47 AM,,,
B910-3809,2:50 AM,,,
B226-9823,1:19 PM,,,
B405-7842,7:53 AM,,,
B145-9401,3:54 PM,,,
B248-2515,1:42 PM,,,
B087-2696,5:43 AM,,,
B594-8979,10:34 AM,,,
B688-0121,2:55 PM,,,
B644-3762,3:58 PM,,,
B328-7814,4:06 AM,,,
B441-3733,2:40 PM,,,
B398-4288,12:19 PM,,,
B222-1515,5:16 AM,,,
B481-4199,12:19 PM,,,
B184-2336,7:33 AM,,,
B244-6980,1:04 PM,,,
B940-5106,11:54 AM,,,
B800-3213,3:55 PM,,,
B962-4934,4:39 PM,,,
B655-2064,5:11 AM,,,
B927-2725,8:39 AM,,,
B086-2737,2:17 AM,,,
B358-8220,8:58 AM,,,
B328-3583,1:36 PM,,,
B763-8607,10:14 AM,,,
B326-4667,5:47 AM,,,
B535-4314,2:54 AM,,,
B961-7084,10:06 AM,,,
B147-3318,10:34 AM,,,
B649-5422,4:07 AM,,,
B997-3585,10:44 AM,,,
B654-8042,2:21 AM,,,
B749-2695,3:27 AM,,,
B045-5391,11:46 AM,,,
B890-5684,3:32 AM,,,
B203-5955,8:37 AM,,,
B759-9827,6:41 AM,,,
B679-5959,8:15 AM,,,
B732-6470,10:32 AM,,,
B940-7495,11:31 AM,,,
B410-7738,5:12 AM,,,
B967-7482,9:14 AM,,,
B063-9115,2:07 AM,,,
B072-5655,9:11 AM,,,
B291-6261,10:45 AM,,,
B799-1316,3:22 PM,,,
B475-3801,4:43 AM,,,
B694-0164,3:29 AM,,,
B360-9879,10:28 AM,,,
B993-2627,8:16 AM,,,
B582-4904,12:03 PM,,,
B951-9579,8:57 AM,,,
B358-5252,9:57 AM,,,
B367-5564,1:02 PM,,,
B109-6147,10:08 AM,,,
B655-3655,12:32 PM,,,
B771-1431,5:52 AM,,,
B189-2082,4:05 AM,,,
B172-3723,12:26 PM,,,
B727-8918,6:14 AM,,,
B966-4814,8:40 AM,,,
B985-0785,3:24 PM,,,
B895-6010,7:48 AM,,,
B040-7413,9:34 AM,,,
B208-6428,3:26 PM,,,
B033-5790,10:25 AM,,,
B789-5855,1:06 PM,,,
B489-4626,4:20 AM,,,
B355-2583,10:25 AM,,,
B268-7990,3:55 AM,,,
B256-4462,10:47 AM,,,
B995-2884,10:16 AM,,,
B880-6364,5:09 AM,,,
B828-5829,12:30 PM,,,
B814-9447,3:41 AM,,,
B676-7685,5:36 AM,,,
B388-2621,4:37 AM,,,
B525-7764,2:23 PM,,,
B712-4230,3:57 AM,,,
B158-5152,4:36 PM,,,
B155-5593,7:51 AM,,,
B677-7397,8:17 AM,,,
B205-0389,3:30 AM,,,
B695-0105,4:34 AM,,,
B032-6043,1:51 PM,,,
B505-1592,3:32 AM,,,
B764-7580,6:24 AM,,,
B281-1467,10:38 AM,,,
B376-4938,5:23 AM,,,
B891-7140,10:11 AM,,,
B903-8802,3:26 AM,,,
B172-2816,1:10 PM,,,
B701-8131,3:34 AM,,,
B066-1604,5:41 AM,,,
B109-8895,12:09 PM,,,
B273-6526,7:12 AM,,,
B322-5374,4:59 AM,,,
B479-9291,6:09 AM,,,
B338-1367,6:19 AM,,,
B303-4261,3:05 PM,,,
B876-7303,9:26 AM,,,
B117-7449,4:26 PM,,,
B737-3078,5:48 AM,,,
B454-1218,3:14 PM,,,
B980-2341,1:36 PM,,,
B334-4335,11:45 AM,,,
B830-6182,3:26 PM,,,
B519-2332,1:33 PM,,,
B788-4809,5:10 AM,,,
B060-5077,2:46 PM,,,
B389-6048,5:23 AM,,,
B151-6942,2:32 PM,,,
B357-3822,7:28 AM,,,
B994-5591,2:04 PM,,,
B796-1057,1:30 PM,,,
B660-8772,1:50 PM,,,
B890-4443,2:08 PM,,,
B884-7040,10:29 AM,,,
B349-0652,4:57 AM,,,
B955-7096,3:26 PM,,,
B385-4911,3:55 PM,,,
B986-2219,5:27 AM,,,
B219-6925,4:52 AM,,,
B330-5133,3:04 PM,,,
B918-2154,2:10 PM,,,
B286-9690,4:53 AM,,,
B216-7108,12:10 PM,,,
B838-2483,11:37 AM,,,
B785-9636,3:35 AM,,,
B327-5583,7:43 AM,,,
B563-4078,2:16 AM,,,
B056-8772,2:28 PM,,,
B789-0699,4:24 PM,,,
B877-1581,2:12 PM,,,
B657-5803,4:59 PM,,,
B312-9951,1:19 PM,,,
B988-2166,10:52 AM,,,
B203-7442,8:34 AM,,,
B350-2158,3:09 PM,,,
B413-0308,2:20 PM,,,
B204-3412,10:25 AM,,,
B511-9370,2:40 PM,,,
B986-3126,3:10 PM,,,
B286-9754,10:54 AM,,,
B176-8975,3:46 PM,,,
B981-5143,9:53 AM,,,
B123-1963,4:15 PM,,,
B087-0784,7:25 AM,,,
B469-3933,3:48 AM,,,
B174-9869,5:28 AM,,,
B800-0020,6:42 AM,,,
B127-5163,11:37 AM,,,
B285-7028,7:01 AM,,,
B828-9424,3:18 AM,,,
B090-7082,12:26 PM,,,
B340-6898,3:11 AM,,,
B683-6938,4:47 PM,,,
B210-5822,10:54 AM,,,
B528-8845,3:57 AM,,,
B639-5266,11:50 AM,,,
B668-0398,4:22 PM,,,
B031-0968,9:54 AM,,,
B370-6335,7:52 AM,,,
B287-5472,4:20 AM,,,
B593-3858,8:05 AM,,,
B795-8563,3:03 AM,,,
B688-5391,1:32 PM,,,
B656-3190,10:25 AM,,,
B575-7997,6:52 AM,,,
B855-0444,6:41 AM,,,
B982-2446,2:27 AM,,,
B251-3725,11:39 AM,,,
B525-8701,2:46 AM,,,
B679-8427,3:26 AM,,,
B618-2633,7:50 AM,,,
B614-2833,9:32 AM,,,
B254-8798,4:42 AM,,,
B857-0936,11:59 AM,,,
B603-2603,7:23 AM,,,
B318-1141,5:39 AM,,,
B016-2060,8:06 AM,,,
B628-9586,3:11 PM,,,
B202-7169,7:11 AM,,,
B470-0526,11:23 AM,,,
B597-2709,12:28 PM,,,
B969-0279,11:10 AM,,,
B897-5131,4:04 AM,,,
B268-2972,2:16 AM,,,
B299-3804,7:09 AM,,,
B656-6821,4:47 AM,,,
B098-7979,8:36 AM,,,
B488-8624,3:00 PM,,,
B461-3921,4:31 AM,,,
B831-9911,2:19 AM,,,
B038-8619,7:57 AM,,,
B287-1786,6:44 AM,,,
B886-2171,8:13 AM,,,
B678-3375,6:57 AM,,,
B872-3952,3:49 PM,,,
B354-0923,10:15 AM,,,
B405-7924,11:47 AM,,,
B187-1994,7:28 AM,,,
B207-8547,6:34 AM,,,
B181-7859,4:23 PM,,,
B658-4832,2:21 AM,,,
B576-5137,12:09 PM,,,
B444-2167,6:30 AM,,,
B594-2886,6:48 AM,,,
B525-6506,1:22 PM,,,
B406-6298,4:21 PM,,,
B813-1076,8:55 AM,,,
B643-9601,7:23 AM,,,
B878-2548,7:11 AM,,,
B777-2138,5:29 AM,,,
B766-0598,2:34 PM,,,
B805-1120,12:20 PM,,,
B837-7066,12:38 PM,,,
B106-3702,12:23 PM,,,
B292-5512,8:55 AM,,,
B243-5004,2:10 PM,,,
B289-5523,4:08 PM,,,
B889-6626,7:18 AM,,,
B480-1428,2:57 AM,,,
B780-0887,8:31 AM,,,
B652-5740,4:03 AM,,,
B524-9418,4:21 PM,,,
B388-9209,3:36 AM,,,
B351-6952,4:34 PM,,,
B163-1720,11:13 AM,,,
B331-6727,3:36 PM,,,
B104-2472,3:40 AM,,,
B659-2059,7:15 AM,,,
B585-6041,3:01 PM,,,
B913-0537,7:01 AM,,,
B309-1578,8:15 AM,,,
B121-8982,9:50 AM,,,
B545-3844,4:00 AM,,,
B920-5675,5:59 AM,,,
B171-2201,6:35 AM,,,
B214-1906,2:53 PM,,,
B199-1039,9:02 AM,,,
B040-2254,9:57 AM,,,
B330-2964,4:44 PM,,,
B491-6943,11:07 AM,,,
B270-5391,9:30 AM,,,
B214-8515,3:59 AM,,,
B217-7222,4:39 PM,,,
B965-4965,4:14 PM,,,
B311-8887,9:20 AM,,,
B937-3763,4:27 AM,,,
B794-5997,12:37 PM,,,
B104-7091,8:37 AM,,,
B136-9977,6:36 AM,,,
B053-8399,1:11 PM,,,
B342-3981,8:01 AM,,,
B054-8242,7:11 AM,,,
B123-4432,10:05 AM,,,
B689-8112,4:42 AM,,,
B121-0239,3:17 PM,,,
B131-8041,1:58 PM,,,
B623-2571,2:17 AM,,,
B144-7883,6:09 AM,,,
B413-3609,2:11 PM,,,
B731-9667,9:45 AM,,,
B503-0569,2:35 PM,,,
B726-6640,1:10 PM,,,
B919-1728,6:53 AM,,,
B339-8786,8:11 AM,,,
B117-0639,3:23 AM,,,
B316-8679,7:41 AM,,,
B217-9331,9:32 AM,,,
B439-7751,4:11 AM,,,
B050-2780,4:30 PM,,,
B218-6165,12:53 PM,,,
B658-2551,2:49 PM,,,
B985-9860,2:13 PM,,,
B161-7219,10:13 AM,,,
B772-0874,6:06 AM,,,
B895-5398,4:36 AM,,,
B241-1226,1:58 PM,,,
B148-5403,10:36 AM,,,
B079-9374,1:00 PM,,,
B117-2223,5:35 AM,,,
B762-1536,9:09 AM,,,
B276-2578,2:12 PM,,,
B956-4543,6:54 AM,,,
B196-5049,5:23 AM,,,
B019-5661,3:39 AM,,,
B833-2379,5:59 AM,,,
B192-8637,9:19 AM,,,
B630-2664,12:06 PM,,,
B563-9322,2:07 PM,,,
B692-4289,3:13 PM,,,
B938-8941,2:48 AM,,,
B602-0847,1:45 PM,,,
B334-6977,2:28 AM,,,
B642-9100,12:41 PM,,,
B642-6360,4:31 PM,,,
B093-1159,3:08 PM,,,
B141-9113,5:20 AM,,,
B319-0132,12:25 PM,,,
B078-1986,10:25 AM,,,
B600-3103,3:17 PM,,,
B134-1597,7:07 AM,,,
B322-7362,10:29 AM,,,
B831-3528,6:27 AM,,,
B654-6893,10:48 AM,,,
B076-6324,4:24 AM,,,
B996-7785,7:23 AM,,,
B323-6337,2:50 PM,,,
B913-0193,4:24 AM,,,
B839-5995,2:36 PM,,,
B646-9661,4:21 AM,,,
B112-2342,2:42 AM,,,
B277-5196,9:56 AM,,,
B777-0127,1:03 PM,,,
B042-6216,1:36 PM,,,
B135-5781,2:42 AM,,,
B953-0403,8:06 AM,,,
B482-0456,2:11 PM,,,
B318-5127,11:45 AM,,,
B935-7393,4:08 AM,,,
B423-6512,10:02 AM,,,
B131-6446,1:37 PM,,,
B775-3531,2:45 PM,,,
B100-3642,2:40 AM,,,
B170-6030,5:37 AM,,,
B823-2573,10:30 AM,,,
B957-4432,3:01 PM,,,
B963-9308,1:54 PM,,,
B973-5378,2:35 AM,,,
B390-9282,4:44 PM,,,
B418-0934,7:16 AM,,,
B044-8904,9:42 AM,,,
B424-5921,6:26 AM,,,
B578-2600,7:43 AM,,,
B024-1368,6:29 AM,,,
B419-3720,4:43 AM,,,
B199-5600,6:33 AM,,,
B864-3717,12:17 PM,,,
B061-0669,4:34 PM,,,
B037-0989,3:20 AM,,,
B475-9031,7:15 AM,,,
B060-6623,8:24 AM,,,
B750-3361,3:43 PM,,,
B422-2118,8:01 AM,,,
B457-2813,4:50 PM,,,
B767-3975,3:56 PM,,,
B901-5179,2:37 AM,,,
B496-5486,9:01 AM,,,
B985-2562,4:38 AM,,,
B149-2016,5:33 AM,,,
B107-3339,4:37 AM,,,
B029-2462,3:39 PM,,,
B141-1168,4:31 PM,,,
B592-8742,7:34 AM,,,
B440-5931,3:38 PM,,,
B190-1340,7:58 AM,,,
B873-2596,12:38 PM,,,
B521-2615,7:50 AM,,,
B797-7131,4:29 PM,,,
B752-4133,2:26 PM,,,
B601-3220,1:46 PM,,,
B532-3496,5:44 AM,,,
B432-4559,9:05 AM,,,
B143-5382,10:56 AM,,,
B316-0883,2:49 PM,,,
B144-0924,1:08 PM,,,
B924-0974,11:57 AM,,,
B572-1490,3:56 PM,,,
B634-8317,10:42 AM,,,
B290-8472,11:53 AM,,,
B496-6614,2:44 AM,,,
B203-6838,2:04 AM,,,
B071-0250,11:03 AM,,,
B977-3027,10:03 AM,,,
B213-0147,11:22 AM,,,
B172-3471,7:52 AM,,,
B552-9247,5:47 AM,,,
B090-6930,3:03 AM,,,
B400-1057,6:53 AM,,,
B484-9961,2:40 AM,,,
B060-6164,4:44 PM,,,
B809-3677,4:06 AM,,,
B046-5781,6:34 AM,,,
B366-7827,4:22 PM,,,
B880-2298,4:09 PM,,,
B303-5875,11:30 AM,,,
B691-1698,11:42 AM,,,
B347-7690,7:40 AM,,,
B188-5634,2:49 AM,,,
B849-5817,8:47 AM,,,
B520-3264,2:04 PM,,,
B018-8905,2:25 PM,,,
B139-5407,7:05 AM,,,
B956-0271,11:32 AM,,,
B102-4691,11:45 AM,,,
B240-6819,2:41 PM,,,
B578-2142,5:27 AM,,,
B904-6479,10:05 AM,,,
B806-1884,7:49 AM,,,
B751-9788,10:59 AM,,,
B052-7703,11:27 AM,,,
B232-4799,1:38 PM,,,
B246-1710,3:57 AM,,,
B993-7107,10:05 AM,,,
B803-6548,10:32 AM,,,
B675-8477,4:44 AM,,,
B633-2873,1:32 PM,,,
B625-6615,12:02 PM,,,
B516-1065,2:44 AM,,,
B764-9349,1:53 PM,,,
B042-2920,10:34 AM,,,
B370-7379,2:05 AM,,,
B811-9558,2:51 AM,,,
B278-5306,6:14 AM,,,
B446-6461,3:02 AM,,,
B758-3679,8:12 AM,,,
B167-7080,10:05 AM,,,
B172-6678,7:13 AM,,,
B219-9693,6:56 AM,,,
B237-6482,10:00 AM,,,
B706-2318,6:40 AM,,,
B997-6160,12:47 PM,,,
B292-7931,12:22 PM,,,
B934-3199,7:53 AM,,,
B887-1488,2:51 AM,,,
B508-3199,8:04 AM,,,
B982-5382,6:14 AM,,,
B972-3827,6:54 AM,,,
B268-9464,9:33 AM,,,
B234-2285,11:54 AM,,,
B410-4343,3:25 PM,,,
B313-2228,5:36 AM,,,
B589-7959,8:43 AM,,,
B558-0449,7:22 AM,,,
B374-1757,4:00 PM,,,
B513-1310,7:31 AM,,,
B732-0148,4:48 PM,,,
B699-3331,9:11 AM,,,
B254-2164,10:22 AM,,,
B681-5250,10:30 AM,,,
B137-6356,2:51 AM,,,
B929-4104,5:38 AM,,,
B799-0264,2:49 AM,,,
B837-9985,11:15 AM,,,
B532-0405,1:59 PM,,,
B976-3759,3:43 AM,,,
B349-8951,2:34 PM,,,
B328-5678,2:26 PM,,,
B202-6365,4:10 AM,,,
B053-4169,12:24 PM,,,
B024-9078,2:34 AM,,,
B487-5921,3:12 PM,,,
B315-2889,3:34 PM,,,
B550-1476,10:50 AM,,,
B322-6372,4:07 AM,,,
B190-7214,10:04 AM,,,
B763-1993,6:03 AM,,,
B311-3508,7:08 AM,,,
B584-1873,10:28 AM,,,
B422-4912,2:48 AM,,,
B219-3620,1:06 PM,,,
B872-9770,11:12 AM,,,
B407-7756,9:48 AM,,,
B979-9356,5:28 AM,,,
B527-3212,8:41 AM,,,
B763-3330,7:36 AM,,,
B643-2264,1:03 PM,,,
B719-7009,4:59 AM,,,
B793-4692,6:24 AM,,,
B148-2882,2:59 AM,,,
B411-7549,5:34 AM,,,
B616-4253,5:47 AM,,,
B025-0768,6:19 AM,,,
B943-0648,2:15 PM,,,
B491-8449,11:07 AM,,,
B506-4750,6:34 AM,,,
B697-7170,4:04 PM,,,
B660-4191,6:13 AM,,,
B789-1955,5:54 AM,,,
B375-2215,4:57 AM,,,
B446-2502,8:55 AM,,,
B665-1945,5:19 AM,,,
B157-5470,11:42 AM,,,
B977-7733,4:17 PM,,,
B369-4734,10:08 AM,,,
B855-8411,6:03 AM,,,
B122-3566,8:18 AM,,,
B741-6594,2:52 PM,,,
B513-9281,2:16 PM,,,
B827-3066,10:18 AM,,,
B012-8571,6:23 AM,,,
B953-8972,2:02 PM,,,
B241-1932,8:46 AM,,,
B322-9463,10:47 AM,,,
B325-8815,7:09 AM,,,
B407-4655,11:32 AM,,,
B606-3691,1:58 PM,,,
B723-8702,8:36 AM,,,
B355-1017,10:55 AM,,,
B166-0540,7:40 AM,,,
B493-1184,8:28 AM,,,
B493-2281,8:09 AM,,,
B079-3964,9:48 AM,,,
B106-3710,2:56 PM,,,
B735-0568,11:08 AM,,,
B883-8579,2:57 AM,,,
B965-8760,7:10 AM,,,
B474-9569,4:13 AM,,,
B843-8345,7:37 AM,,,
B539-1282,11:06 AM,,,
B315-3570,1:37 PM,,,
B878-2399,4:04 AM,,,
B568-0959,2:29 AM,,,
B267-2883,7:34 AM,,,
B145-1235,2:15 PM,,,
B412-2404,2:27 PM,,,
B415-6190,4:58 PM,,,
B826-1652,5:10 AM,,,
B750-7085,1:32 PM,,,
B086-2238,2:47 PM,,,
B482-0529,6:19 AM,,,
B952-0233,5:22 AM,,,
B846-3197,9:04 AM,,,
B149-6137,9:10 AM,,,
B097-2874,8:21 AM,,,
B467-6911,4:01 AM,,,
B942-9237,8:09 AM,,,
B463-6083,7:58 AM,,,
B188-8742,2:24 PM,,,
B679-0824,7:36 AM,,,
B838-1461,7:13 AM,,,
B914-1233,12:04 PM,,,
B483-8124,11:55 AM,,,
B750-3475,4:32 PM,,,
B161-0175,1:44 PM,,,
B633-1235,3:15 AM,,,
B320-4846,12:34 PM,,,
B952-8231,2:58 PM,,,
B552-1826,12:12 PM,,,
B219-1863,5:11 AM,,,
B040-7256,4:37 AM,,,
B376-8455,1:33 PM,,,
B166-2161,12:49 PM,,,
B980-9015,2:15 PM,,,
B233-4707,2:42 AM,,,
B502-6094,11:51 AM,,,
B009-8038,4:10 AM,,,
B705-4454,6:14 AM,,,
B234-4680,11:50 AM,,,
B442-1574,4:18 AM,,,
B822-0317,4:32 PM,,,
B776-9621,7:57 AM,,,
B887-7064,11:00 AM,,,
B611-7417,10:36 AM,,,
B934-9150,2:07 PM,,,
B498-4296,10:24 AM,,,
B174-6170,1:47 PM,,,
B971-4432,4:14 PM,,,
B870-6311,4:42 PM,,,
B609-7288,2:14 AM,,,
B096-8607,8:22 AM,,,
B128-3105,2:34 AM,,,
B113-9023,3:31 AM,,,
B125-2149,3:37 PM,,,
B952-2170,2:48 PM,,,
B437-8999,1:56 PM,,,
B859-9157,4:35 AM,,,
B030-7694,6:37 AM,,,
B231-5289,9:04 AM,,,
B409-7375,1:00 PM,,,
B779-3071,5:03 AM,,,
B791-0978,4:29 AM,,,
B092-5805,3:40 AM,,,
B808-7620,8:24 AM,,,
B822-0293,4:29 AM,,,
B191-9131,3:42 AM,,,
B103-6531,8:51 AM,,,
